"ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME","DEG_status","gene_label"
"254528",19.4043621963486,0.0105145566646808,0.0664186356483145,0.938979990639851,0.990191505478797,"MEIOB","meiosis specific with OB-fold","Not_significant","MEIOB"
"100134368",23.975653427016,-0.0007821406425286,0.0645072725436634,0.940466702423959,0.990423830205609,"LOC100134368","uncharacterized LOC100134368","Not_significant","LOC100134368"
"10312",1540.17347190648,0.00083335794497102,0.0646637954731273,0.939525587729215,0.990423830205609,"TCIRG1","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3","Not_significant","TCIRG1"
"10742",211.910640978712,0.000565894111386414,0.0650085610597272,0.940395848088517,0.990423830205609,"RAI2","retinoic acid induced 2","Not_significant","RAI2"
"11117",1962.46197406127,-0.000614470791050108,0.0648560565058621,0.939684657279279,0.990423830205609,"EMILIN1","elastin microfibril interfacer 1","Not_significant","EMILIN1"
"1124",897.98995363065,0.000578056027536548,0.0650440450636007,0.939321620539626,0.990423830205609,"CHN2","chimerin 2","Not_significant","CHN2"
"145581",72.2127626996715,0.0119296603586981,0.0668137973875166,0.939957842280271,0.990423830205609,"LRFN5","leucine rich repeat and fibronectin type III domain containing 5","Not_significant","LRFN5"
"1593",8423.02081326546,-0.000643075397718821,0.0647986749508087,0.940110551116928,0.990423830205609,"CYP27A1","cytochrome P450 family 27 subfamily A member 1","Not_significant","CYP27A1"
"170961",26.0201012303938,0.000629763778711024,0.0649739027338306,0.939769827340808,0.990423830205609,"ANKRD24","ankyrin repeat domain 24","Not_significant","ANKRD24"
"2178",380.812615405522,0.000899997025547666,0.0642683714106068,0.940856629536291,0.990423830205609,"FANCE","FA complementation group E","Not_significant","FANCE"
"23353",3699.18724522198,0.00304235521012946,0.0629139382736196,0.939802707943536,0.990423830205609,"SUN1","Sad1 and UNC84 domain containing 1","Not_significant","SUN1"
"23636",2536.8728592984,0.00172938615313036,0.0607301597630583,0.940694800909701,0.990423830205609,"NUP62","nucleoporin 62","Not_significant","NUP62"
"26056",811.877368852436,0.000905679769537286,0.0640074922679615,0.940006380703693,0.990423830205609,"RAB11FIP5","RAB11 family interacting protein 5","Not_significant","RAB11FIP5"
"2621",1541.86595368,-0.000759751407376394,0.0646590213623512,0.939352920981119,0.990423830205609,"GAS6","growth arrest specific 6","Not_significant","GAS6"
"27102",6838.13021485422,-0.000554256011904995,0.0619815344941072,0.940560278761601,0.990423830205609,"EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1","Not_significant","EIF2AK1"
"340205",38.9382292491857,0.000496034110341323,0.0650963228810062,0.940823711531639,0.990423830205609,"TREML1","triggering receptor expressed on myeloid cells like 1","Not_significant","TREML1"
"348110",525.304137385711,-0.00157249033714444,0.0628496843380042,0.940568304484417,0.990423830205609,"ARPIN","actin related protein 2/3 complex inhibitor","Not_significant","ARPIN"
"3654",3326.74596582469,0.00130786846116347,0.0625337790627484,0.940459761343205,0.990423830205609,"IRAK1","interleukin 1 receptor associated kinase 1","Not_significant","IRAK1"
"387856",19.9396323870893,0.00630358221985953,0.0654316369135152,0.939799532913619,0.990423830205609,"CCDC184","coiled-coil domain containing 184","Not_significant","CCDC184"
"400927",88.6011592195362,0.000912016922388616,0.0643080427895488,0.939825552175207,0.990423830205609,"TPTEP2","TPTE pseudogene 2","Not_significant","TPTEP2"
"4926",6932.11408542724,-0.00149219127117504,0.0618150809749568,0.939947331662119,0.990423830205609,"NUMA1","nuclear mitotic apparatus protein 1","Not_significant","NUMA1"
"51281",320.501177715942,0.00123549995496583,0.0632567973485,0.940498240944783,0.990423830205609,"ANKMY1","ankyrin repeat and MYND domain containing 1","Not_significant","ANKMY1"
"57180",354.524726856801,0.000999099442664491,0.0641167343971344,0.940743629406158,0.990423830205609,"ACTR3B","actin related protein 3B","Not_significant","ACTR3B"
"60493",1108.1437637053,0.00149940756275661,0.0620113726044233,0.940408163090997,0.990423830205609,"FASTKD5","FAST kinase domains 5","Not_significant","FASTKD5"
"6990",1879.83288553176,-0.000635671060750204,0.0648182576101706,0.939385238420893,0.990423830205609,"DYNLT3","dynein light chain Tctex-type 3","Not_significant","DYNLT3"
"79621",1306.34891963211,0.00115457802030376,0.0631369594160082,0.940846841710914,0.990423830205609,"RNASEH2B","ribonuclease H2 subunit B","Not_significant","RNASEH2B"
"80022",715.727809783445,-0.000761401825906761,0.0645733482428846,0.94021705757618,0.990423830205609,"MYO15B","myosin XVB","Not_significant","MYO15B"
"80184",1058.59556590253,-0.00101851067824499,0.063824289997515,0.940670301613351,0.990423830205609,"CEP290","centrosomal protein 290","Not_significant","CEP290"
"10914",10067.4871734855,-0.00174715738351324,0.0597101200381313,0.94099070440185,0.990435812149936,"PAPOLA","poly(A) polymerase alpha","Not_significant","PAPOLA"
"9337",2785.1409507707,-0.000148711206384356,0.0613353064979901,0.940955298592676,0.990435812149936,"CNOT8","CCR4-NOT transcription complex subunit 8","Not_significant","CNOT8"
"3815",6196.04211382098,-0.000327225422509054,0.0652354727647515,0.941175054863068,0.990500701438253,"KIT","KIT proto-oncogene, receptor tyrosine kinase","Not_significant","KIT"
"7151",40.7271295308694,0.000769826341791842,0.0645985203540159,0.941131113315476,0.990500701438253,"TOP1P1","DNA topoisomerase I pseudogene 1","Not_significant","TOP1P1"
"4331",762.094774355827,0.00156365168624004,0.0615500827783514,0.941375666062206,0.990647251243275,"MNAT1","MNAT1 component of CDK activating kinase","Not_significant","MNAT1"
"100130275",148.7108468222,0.000522359258663135,0.0650493810674819,0.942039553810376,0.99066801397333,"TFAP2A-AS1","TFAP2A antisense RNA 1","Not_significant","TFAP2A-AS1"
"135228",5916.29382862217,0.000515557426668876,0.0650840801478469,0.941960338497559,0.99066801397333,"CD109","CD109 molecule","Not_significant","CD109"
"2282",63.6701448295343,-0.000435550677968647,0.0651467775686867,0.941899523816799,0.99066801397333,"FKBP1AP1","FKBP prolyl isomerase 1A pseudogene 1","Not_significant","FKBP1AP1"
"2355",2329.75116275387,0.000782128978688406,0.0645145712615275,0.942140118174939,0.99066801397333,"FOSL2","FOS like 2, AP-1 transcription factor subunit","Not_significant","FOSL2"
"3201",154.666824058462,-0.000578684032496626,0.0648726144837875,0.941971728714136,0.99066801397333,"HOXA4","homeobox A4","Not_significant","HOXA4"
"441194",319.36289848093,0.00115421186399501,0.0633526111164722,0.94202561867162,0.99066801397333,"PMS2CL","PMS2 C-terminal like (pseudogene)","Not_significant","PMS2CL"
"460",18.7775860955292,-0.00238443143524682,0.0654306440192934,0.941779896098286,0.99066801397333,"ASTN1","astrotactin 1","Not_significant","ASTN1"
"54537",1365.54604348531,0.00134148968503347,0.0622194075595307,0.94219308482877,0.99066801397333,"SHLD2","shieldin complex subunit 2","Not_significant","SHLD2"
"54543",11143.8324636745,0.000959926792339029,0.0642504448265008,0.941914268580759,0.99066801397333,"TOMM7","translocase of outer mitochondrial membrane 7","Not_significant","TOMM7"
"6351",567.792864705021,-0.000460579186636236,0.065077069740488,0.941855724716628,0.99066801397333,"CCL4","C-C motif chemokine ligand 4","Not_significant","CCL4"
"6773",7534.91230684794,-0.000639180364995832,0.063571738268495,0.942076083151971,0.99066801397333,"STAT2","signal transducer and activator of transcription 2","Not_significant","STAT2"
"7581",2040.53481220477,0.00149991866473772,0.0625162985984762,0.941508137646845,0.99066801397333,"ZNF33A","zinc finger protein 33A","Not_significant","ZNF33A"
"83590",567.86320059458,0.00100638877575233,0.0636929907440621,0.942120374074924,0.99066801397333,"TMUB1","transmembrane and ubiquitin like domain containing 1","Not_significant","TMUB1"
"54545",2153.97611418369,-0.000675874595231876,0.0614679858083545,0.942418375386594,0.99082670971206,"MTMR12","myotubularin related protein 12","Not_significant","MTMR12"
"9655",1496.85172172697,0.00233276066009722,0.0616580223936306,0.94246675633621,0.99082670971206,"SOCS5","suppressor of cytokine signaling 5","Not_significant","SOCS5"
"2632",3107.33618403308,0.000911508269123727,0.0642396781342457,0.942579377024419,0.990880586147887,"GBE1","1,4-alpha-glucan branching enzyme 1","Not_significant","GBE1"
"1263",698.359092022478,-0.000813900200036829,0.0642759053970337,0.942864409338715,0.991049801196901,"PLK3","polo like kinase 3","Not_significant","PLK3"
"400043",281.733767545273,-0.000531942771827736,0.0649321565588556,0.943103816619928,0.991049801196901,"LINC02381","long intergenic non-protein coding RNA 2381","Not_significant","LINC02381"
"4191",7136.67143121992,0.00121562212297114,0.0631315962120372,0.943210401793124,0.991049801196901,"MDH2","malate dehydrogenase 2","Not_significant","MDH2"
"51070",1083.84813063108,-0.000966896305880858,0.0638331680143074,0.943415571049561,0.991049801196901,"NOSIP","nitric oxide synthase interacting protein","Not_significant","NOSIP"
"51441",4596.28628103903,0.000984800309829821,0.0613178279208168,0.943325914630706,0.991049801196901,"YTHDF2","YTH N6-methyladenosine RNA binding protein F2","Not_significant","YTHDF2"
"5520",2813.27194336417,-0.00127713208856444,0.06216510497424,0.943165585416999,0.991049801196901,"PPP2R2A","protein phosphatase 2 regulatory subunit Balpha","Not_significant","PPP2R2A"
"55280",1065.65246992113,0.00133910103877172,0.0627469483768992,0.943150953108312,0.991049801196901,"CWF19L1","CWF19 like cell cycle control factor 1","Not_significant","CWF19L1"
"57614",1496.34099583689,-0.00291433500410349,0.0619880348669224,0.943357511924202,0.991049801196901,"RELCH","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing","Not_significant","RELCH"
"6192",6133.35875092374,0.000265344913610465,0.0653479366352547,0.94313261580958,0.991049801196901,"RPS4Y1","ribosomal protein S4 Y-linked 1","Not_significant","RPS4Y1"
"80206",819.193621787492,0.00107970682803003,0.0649640568493761,0.943280469263015,0.991049801196901,"FHOD3","formin homology 2 domain containing 3","Not_significant","FHOD3"
"83591",357.092492229787,-0.00102277723324673,0.0635565868684282,0.942969410999971,0.991049801196901,"THAP2","THAP domain containing 2","Not_significant","THAP2"
"161882",69.1899474166478,0.000769422875044555,0.0645186595647736,0.943920427341822,0.991399393889502,"ZFPM1","zinc finger protein, FOG family member 1","Not_significant","ZFPM1"
"1666",3437.80008367366,0.000961225306327841,0.0638414647189823,0.943993984655517,0.991399393889502,"DECR1","2,4-dienoyl-CoA reductase 1","Not_significant","DECR1"
"29841",107.138442275882,-0.0120376388006192,0.0667815194836298,0.943993776947385,0.991399393889502,"GRHL1","grainyhead like transcription factor 1","Not_significant","GRHL1"
"51608",1032.30732373776,0.00139898043607286,0.0614499837960749,0.943976446438622,0.991399393889502,"GET4","guided entry of tail-anchored proteins factor 4","Not_significant","GET4"
"220213",941.814539043595,0.00096950372656391,0.0638483402670695,0.944230906686958,0.991446522166682,"OTUD1","OTU deubiquitinase 1","Not_significant","OTUD1"
"410",1021.99151968139,0.000965721998060914,0.063592951639523,0.944319089677333,0.991446522166682,"ARSA","arylsulfatase A","Not_significant","ARSA"
"56339",1492.92485059464,0.0012283096589988,0.062673305198822,0.944184913685644,0.991446522166682,"METTL3","methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit","Not_significant","METTL3"
"5708",6941.85600211868,0.00199342415331072,0.0596242472954867,0.944345903863687,0.991446522166682,"PSMD2","proteasome 26S subunit ubiquitin receptor, non-ATPase 2","Not_significant","PSMD2"
"84696",22.0467497414416,0.000569472901937997,0.0649272952254993,0.944277529236622,0.991446522166682,"ABHD1","abhydrolase domain containing 1","Not_significant","ABHD1"
"135154",305.064054107121,-0.000938420038108341,0.0638848470517863,0.944682745025585,0.991606717277035,"SDHAF4","succinate dehydrogenase complex assembly factor 4","Not_significant","SDHAF4"
"199870",569.144153937579,0.00138095355785707,0.0615810741236429,0.944596083837608,0.991606717277035,"FAM76A","family with sequence similarity 76 member A","Not_significant","FAM76A"
"84614",129.123793280047,0.0010725218583741,0.0635929548337192,0.944630801138061,0.991606717277035,"ZBTB37","zinc finger and BTB domain containing 37","Not_significant","ZBTB37"
"100129842",393.952723156669,-0.000692274612767806,0.0645778752723477,0.945013051203971,0.991631074463026,"ZNF737","zinc finger protein 737","Not_significant","ZNF737"
"100528018",584.461714827732,-0.00108093321096417,0.0632094447885788,0.944888950426478,0.991631074463026,"ARL2-SNX15","ARL2-SNX15 readthrough (NMD candidate)","Not_significant","ARL2-SNX15"
"29015",3885.54070352032,0.000849738018937512,0.0643118496467312,0.944970915643091,0.991631074463026,"SLC43A3","solute carrier family 43 member 3","Not_significant","SLC43A3"
"54433",1063.10630204122,0.00133491875549987,0.0623954336918575,0.944821225930832,0.991631074463026,"GAR1","GAR1 ribonucleoprotein","Not_significant","GAR1"
"63891",1456.9944542833,-0.00139140260019745,0.0612203434837,0.944947416332776,0.991631074463026,"RNF123","ring finger protein 123","Not_significant","RNF123"
"10745",1006.60189636501,0.00133014685234314,0.0619671007771284,0.945299629104092,0.99168382977951,"PHTF1","putative homeodomain transcription factor 1","Not_significant","PHTF1"
"3000",15.8731554055126,0.000411750218681715,0.0651588854413499,0.945263335323802,0.99168382977951,"GUCY2D","guanylate cyclase 2D, retinal","Not_significant","GUCY2D"
"4005",965.182986767124,-0.0005234578142754,0.0649243756986796,0.945184719124036,0.99168382977951,"LMO2","LIM domain only 2","Not_significant","LMO2"
"55904",5419.62976272641,-0.0012731193593107,0.0620205232829058,0.945309020768452,0.99168382977951,"KMT2E","lysine methyltransferase 2E (inactive)","Not_significant","KMT2E"
"26005",1148.47838288271,0.00108395250965792,0.0633950752832455,0.945417074693857,0.991732744521625,"C2CD3","C2 domain containing 3 centriole elongation regulator","Not_significant","C2CD3"
"11153",148.89438251402,-0.000814848762435581,0.0638620801381548,0.945845276304241,0.991761785077444,"FICD","FIC domain protein adenylyltransferase","Not_significant","FICD"
"347918",254.467597506036,0.0010488748124084,0.063584931872334,0.945936186336795,0.991761785077444,"EP400P1","EP400 pseudogene 1","Not_significant","EP400P1"
"51320",2719.22401715652,0.00100301955315211,0.0637574123035421,0.945762905402273,0.991761785077444,"MEX3C","mex-3 RNA binding family member C","Not_significant","MEX3C"
"55324",1763.75065938197,0.00132817195869728,0.0561627272057841,0.945908496939006,0.991761785077444,"ABCF3","ATP binding cassette subfamily F member 3","Not_significant","ABCF3"
"5565",2744.06952600996,-0.000800211177573466,0.0642481357766886,0.945514766903806,0.991761785077444,"PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2","Not_significant","PRKAB2"
"79576",907.364134227346,-0.00165302969406702,0.0607712768027263,0.945814515474986,0.991761785077444,"NKAP","NFKB activating protein","Not_significant","NKAP"
"84677",185.366879428618,0.000224897819224809,0.0653559889939457,0.945718563733544,0.991761785077444,"DSCR8","Down syndrome critical region 8","Not_significant","DSCR8"
"9086",699.849718629954,0.000224401500205811,0.0653549930624835,0.945749953405523,0.991761785077444,"EIF1AY","eukaryotic translation initiation factor 1A Y-linked","Not_significant","EIF1AY"
"2729",2409.60974375556,0.00101806444085857,0.0638159099498456,0.946314853942622,0.991921686991594,"GCLC","glutamate-cysteine ligase catalytic subunit","Not_significant","GCLC"
"387036",28.5148487347644,0.000534918788736355,0.0649529795388209,0.946412015858605,0.991921686991594,"GUSBP2","GUSB pseudogene 2","Not_significant","GUSBP2"
"406962",48.3972338656396,-0.0005990268837866,0.0647847219466724,0.946186609660182,0.991921686991594,"MIR186","microRNA 186","Not_significant","MIR186"
"6943",18.859488194485,0.00925401149947203,0.0662604422697299,0.946338895733133,0.991921686991594,"TCF21","transcription factor 21","Not_significant","TCF21"
"79902",1682.58003800738,-0.00159178819545582,0.0611557923230306,0.946457329706132,0.991921686991594,"NUP85","nucleoporin 85","Not_significant","NUP85"
"81846",2399.49345706691,-0.00462454386261736,0.0624654955397063,0.946409285641201,0.991921686991594,"SBF2","SET binding factor 2","Not_significant","SBF2"
"5524",4119.94900119387,0.463133222640806,0.353701492721649,0.946573514092869,0.991979059134712,"PTPA","protein phosphatase 2 phosphatase activator","Not_significant","PTPA"
"10024",627.625607661895,-0.000679228251228733,0.0646984126302924,0.947011060047721,0.991986865922951,"TROAP","trophinin associated protein","Not_significant","TROAP"
"219654",3245.12215543345,0.00190018199570014,0.0644223801524755,0.946730612124399,0.991986865922951,"ZCCHC24","zinc finger CCHC-type containing 24","Not_significant","ZCCHC24"
"30844",2393.87362221466,0.00102921615622495,0.0635710439664045,0.947009985290945,0.991986865922951,"EHD4","EH domain containing 4","Not_significant","EHD4"
"388695",491.909455814107,-0.000912058289914063,0.0637697061316102,0.946999929509856,0.991986865922951,"LYSMD1","LysM domain containing 1","Not_significant","LYSMD1"
"5709",3683.1008100323,-0.00199077731654947,0.0608483244929185,0.946783444270383,0.991986865922951,"PSMD3","proteasome 26S subunit, non-ATPase 3","Not_significant","PSMD3"
"5928",5304.61045031099,0.00107222300726082,0.0633857626003882,0.946963210194497,0.991986865922951,"RBBP4","RB binding protein 4, chromatin remodeling factor","Not_significant","RBBP4"
"89970",969.467312163438,0.00149525831745237,0.0617647492963035,0.946677688891116,0.991986865922951,"RSPRY1","ring finger and SPRY domain containing 1","Not_significant","RSPRY1"
"2660",15.0578333241932,0.000441810173571682,0.0650986978055337,0.947074941514355,0.991989420705155,"MSTN","myostatin","Not_significant","MSTN"
"25956",493.26978086951,-0.000671702440828994,0.0645446464571032,0.947142963078286,0.991996311313586,"SEC31B","SEC31 homolog B, COPII component","Not_significant","SEC31B"
"100130370",626.986174578286,0.000455898399388731,0.0651025294998641,0.947796264819847,0.992006971509819,"LINC03048","long intergenic non-protein coding RNA 3048","Not_significant","LINC03048"
"1033",676.819979642594,0.000792489977221344,0.0641952352994042,0.948251586874055,0.992006971509819,"CDKN3","cyclin dependent kinase inhibitor 3","Not_significant","CDKN3"
"1312",3137.90536259102,-0.000866953773481536,0.0639496914521043,0.947960457803006,0.992006971509819,"COMT","catechol-O-methyltransferase","Not_significant","COMT"
"163227",545.234044477101,-0.00116812088753726,0.0627677143174957,0.947709451391873,0.992006971509819,"ZNF100","zinc finger protein 100","Not_significant","ZNF100"
"221786",648.86264236619,-0.0011317211958761,0.0621442852063416,0.947399097058527,0.992006971509819,"FAM200A","family with sequence similarity 200 member A","Not_significant","FAM200A"
"23139",1908.8099264481,0.00275478119172117,0.062822254108551,0.948434322070642,0.992006971509819,"MAST2","microtubule associated serine/threonine kinase 2","Not_significant","MAST2"
"253512",2122.04648061258,0.0010166069529255,0.063513563717803,0.948384629444426,0.992006971509819,"SLC25A30","solute carrier family 25 member 30","Not_significant","SLC25A30"
"25797",12829.6711794567,0.000446187001012458,0.0651191481909456,0.94787091931636,0.992006971509819,"QPCT","glutaminyl-peptide cyclotransferase","Not_significant","QPCT"
"2669",802.671888024735,-0.000702796062643125,0.0644172321778256,0.948336370467751,0.992006971509819,"GEM","GTP binding protein overexpressed in skeletal muscle","Not_significant","GEM"
"2954",743.269112373901,0.000726844124713532,0.0644579230850911,0.948283340442669,0.992006971509819,"GSTZ1","glutathione S-transferase zeta 1","Not_significant","GSTZ1"
"5021",74.9341259721667,-0.0103663501760662,0.0662223692986695,0.948046037978745,0.992006971509819,"OXTR","oxytocin receptor","Not_significant","OXTR"
"50999",6445.3770941789,0.00112554093142644,0.0631451297534528,0.94734373316038,0.992006971509819,"TMED5","transmembrane p24 trafficking protein 5","Not_significant","TMED5"
"51463",51.1054425296039,0.000796340320435603,0.064283597776588,0.947890223079161,0.992006971509819,"GPR89B","G protein-coupled receptor 89B","Not_significant","GPR89B"
"5892",306.410485938417,-0.00114467998400693,0.0625655390916935,0.94812635635085,0.992006971509819,"RAD51D","RAD51 paralog D","Not_significant","RAD51D"
"590",2362.25202430752,0.000992891700139671,0.0651546661483138,0.947777188712598,0.992006971509819,"BCHE","butyrylcholinesterase","Not_significant","BCHE"
"59269",802.172689677453,-0.00066633180861108,0.064540535272403,0.948161013159381,0.992006971509819,"HIVEP3","HIVEP zinc finger 3","Not_significant","HIVEP3"
"6035",14767.6107510833,0.000144238509210887,0.0648980797041355,0.948443456935619,0.992006971509819,"RNASE1","ribonuclease A family member 1, pancreatic","Not_significant","RNASE1"
"6814",2588.89363063038,0.00154075616484092,0.0614734684816396,0.947925721884354,0.992006971509819,"STXBP3","syntaxin binding protein 3","Not_significant","STXBP3"
"727956",153.50008973155,0.00104688694590954,0.0633046383649571,0.947993706812859,0.992006971509819,"SDHAP2","SDHA pseudogene 2","Not_significant","SDHAP2"
"84034",2176.5889501034,-0.000580360943868518,0.0647815448448988,0.947978790809374,0.992006971509819,"EMILIN2","elastin microfibril interfacer 2","Not_significant","EMILIN2"
"9849",1672.13420979528,0.0010998292095131,0.0632217277589029,0.947536166472831,0.992006971509819,"ZNF518A","zinc finger protein 518A","Not_significant","ZNF518A"
"100130691",60.1950073482498,-0.000992442102148612,0.0633678895315013,0.949052084423272,0.992022577091777,"LOC100130691","Putative uncharacterized protein FLJ44553","Not_significant","LOC100130691"
"115273",142.033279863454,0.00108893208050482,0.0645098372375612,0.949593663536925,0.992022577091777,"RAB42","RAB42, member RAS oncogene family","Not_significant","RAB42"
"23708",577.289574907074,0.000857435428753343,0.0643257942391419,0.948933170594126,0.992022577091777,"GSPT2","G1 to S phase transition 2","Not_significant","GSPT2"
"260293",67.3651469602949,-0.000377768988834241,0.0651216165345926,0.948628471821198,0.992022577091777,"CYP4X1","cytochrome P450 family 4 subfamily X member 1","Not_significant","CYP4X1"
"2644",545.872591123594,0.000442875241086797,0.0650943521669046,0.94879706089612,0.992022577091777,"GCHFR","GTP cyclohydrolase I feedback regulator","Not_significant","GCHFR"
"3064",3337.66399730987,0.00134615103790955,0.0622716649246091,0.948780785153288,0.992022577091777,"HTT","huntingtin","Not_significant","HTT"
"377677",136.721444499984,0.000619221372770663,0.0646717601462063,0.949594768655851,0.992022577091777,"CA13","carbonic anhydrase 13","Not_significant","CA13"
"3799",10257.0579120842,0.0158669106325462,0.0649755619574583,0.949572850416242,0.992022577091777,"KIF5B","kinesin family member 5B","Not_significant","KIF5B"
"406935",27.5024820438146,-0.000429214747342021,0.0650411110979491,0.94945629740228,0.992022577091777,"MIR143","microRNA 143","Not_significant","MIR143"
"51533",211.155898438124,-0.000940710315305879,0.0636786908980997,0.948913751226942,0.992022577091777,"PHF7","PHD finger protein 7","Not_significant","PHF7"
"51588",348.96943155525,0.00150045843021035,0.0603700062541511,0.949300623033347,0.992022577091777,"PIAS4","protein inhibitor of activated STAT 4","Not_significant","PIAS4"
"5499",4117.18149141999,-0.000588020549910202,0.0622180677098872,0.949342851382175,0.992022577091777,"PPP1CA","protein phosphatase 1 catalytic subunit alpha","Not_significant","PPP1CA"
"6043",21.9636534203158,0.000676747725172094,0.0645568819514077,0.949308154918223,0.992022577091777,"SNORA63","small nucleolar RNA, H/ACA box 63","Not_significant","SNORA63"
"6651",10792.9150644409,0.00145782550391444,0.0618010500380941,0.949452119401787,0.992022577091777,"SON","SON DNA and RNA binding protein","Not_significant","SON"
"79816",59.5722621748518,-0.00042032118971822,0.0650511623681898,0.949625824029322,0.992022577091777,"TLE6","TLE family member 6, subcortical maternal complex member","Not_significant","TLE6"
"80034",134.997217166844,0.000401195161036849,0.0651522019564869,0.949165271929183,0.992022577091777,"CSRNP3","cysteine and serine rich nuclear protein 3","Not_significant","CSRNP3"
"81550",3408.1522278564,0.000557083554859506,0.0649066312631165,0.948617637168331,0.992022577091777,"TDRD3","tudor domain containing 3","Not_significant","TDRD3"
"9557",3625.77185824035,3.27360816116002e-05,0.0636399308526779,0.949352140159016,0.992022577091777,"CHD1L","chromodomain helicase DNA binding protein 1 like","Not_significant","CHD1L"
"9975",2772.41621569818,0.000771744894729037,0.063938032602277,0.949543097877688,0.992022577091777,"NR1D2","nuclear receptor subfamily 1 group D member 2","Not_significant","NR1D2"
"10233",345.742410261934,0.00104373338610594,0.0635828370601389,0.949715353336654,0.992051913795308,"LRRC23","leucine rich repeat containing 23","Not_significant","LRRC23"
"147687",370.417079740256,-0.000985951050210537,0.0632485947878955,0.949886626981052,0.992166629527663,"ZNF417","zinc finger protein 417","Not_significant","ZNF417"
"84125",23.2819955112327,0.000216015235083301,0.0653392905278149,0.949956642719757,0.99217557230628,"LRRIQ1","leucine rich repeats and IQ motif containing 1","Not_significant","LRRIQ1"
"100506462",19.15090710635,-0.000629540880829847,0.064561364318477,0.951152556191662,0.99227267764305,"SRD5A3-AS1","SRD5A3 antisense RNA 1","Not_significant","SRD5A3-AS1"
"1107",5440.67544122488,0.00142398622448865,0.0634901672307748,0.95135634656738,0.99227267764305,"CHD3","chromodomain helicase DNA binding protein 3","Not_significant","CHD3"
"113540",35.9335318793903,-0.000625739549225187,0.0645918396208987,0.950374858594968,0.99227267764305,"CMTM1","CKLF like MARVEL transmembrane domain containing 1","Not_significant","CMTM1"
"138716",446.37984344503,-0.000824880548467837,0.0639114530944952,0.950955083230646,0.99227267764305,"RPP25L","ribonuclease P/MRP subunit p25 like","Not_significant","RPP25L"
"163051",184.949555286238,-0.00096272658300261,0.0633301164820703,0.950779687813389,0.99227267764305,"ZNF709","zinc finger protein 709","Not_significant","ZNF709"
"195828",687.370524751471,-0.000724128738686878,0.0643641269258629,0.950838543809539,0.99227267764305,"ZNF367","zinc finger protein 367","Not_significant","ZNF367"
"23451",15827.101269813,-0.000739878349674824,0.0609661043452228,0.950582530390179,0.99227267764305,"SF3B1","splicing factor 3b subunit 1","Not_significant","SF3B1"
"2548",2895.08976608514,0.000747131762112354,0.0644983973505704,0.950961597492452,0.99227267764305,"GAA","alpha glucosidase","Not_significant","GAA"
"25801",1306.7103513461,-0.000595995516002656,0.0645539148935236,0.95124692201277,0.99227267764305,"GCA","grancalcin","Not_significant","GCA"
"27030",1393.44313490975,-0.00102572151898921,0.0635496356875912,0.950651273313839,0.99227267764305,"MLH3","mutL homolog 3","Not_significant","MLH3"
"3730",700.516240456902,-0.000392078963311857,0.0650411890078925,0.951253582990709,0.99227267764305,"ANOS1","anosmin 1","Not_significant","ANOS1"
"401492",112.650000116565,-0.000377006115686939,0.0651053715827672,0.95058708912051,0.99227267764305,"LINC01235","long intergenic non-protein coding RNA 1235","Not_significant","LINC01235"
"402055",989.590302261583,-0.00115608407204815,0.0621749596011995,0.951378295866482,0.99227267764305,"SRRD","SRR1 domain containing","Not_significant","SRRD"
"4110",108.441155812311,-8.3114906033374e-05,0.0653859267884055,0.950847824918991,0.99227267764305,"MAGEA11","MAGE family member A11","Not_significant","MAGEA11"
"51710",519.265237292648,-0.00121455731255941,0.0618103897059156,0.951539898109044,0.99227267764305,"ZNF44","zinc finger protein 44","Not_significant","ZNF44"
"55171",542.983344570686,0.00142135107210179,0.0605866863178886,0.951251839257915,0.99227267764305,"TBCCD1","TBCC domain containing 1","Not_significant","TBCCD1"
"56666",33.0180777918308,0.000425940395510919,0.0650868302819082,0.950631572740977,0.99227267764305,"PANX2","pannexin 2","Not_significant","PANX2"
"56894",3851.5436428115,0.000915784719370552,0.0637316994654979,0.951586117556354,0.99227267764305,"AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3","Not_significant","AGPAT3"
"64105",543.01709067082,-0.000671918637872006,0.0644481664076641,0.950289940529396,0.99227267764305,"CENPK","centromere protein K","Not_significant","CENPK"
"80714",39.8613469259731,0.000470766743157733,0.0649734156453944,0.951046803458943,0.99227267764305,"PBX4","PBX homeobox 4","Not_significant","PBX4"
"83988",929.086160714037,0.000583421054970818,0.0647941035309748,0.950845282797874,0.99227267764305,"NCALD","neurocalcin delta","Not_significant","NCALD"
"84106",97.0091322162233,0.000463755241985476,0.0650856556256356,0.951556248536092,0.99227267764305,"PRAM1","PML-RARA regulated adaptor molecule 1","Not_significant","PRAM1"
"84967",1083.23087200417,0.000969604891578916,0.0635081251018418,0.951518778814425,0.99227267764305,"LSM10","LSM10, U7 small nuclear RNA associated","Not_significant","LSM10"
